Latitude,Longitude,Flood_Status
47.3977692,8.5456373,Non-Flooded
47.3977692,8.5456373,Non-Flooded
47.3977692,8.5456373,Non-Flooded
47.3977692,8.5456373,Non-Flooded
47.3977691,8.5456376,Non-Flooded
47.3977691,8.5456376,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456379,Non-Flooded
47.3977692,8.5456376,Non-Flooded
47.3977692,8.5456374,Non-Flooded
47.3977692,8.5456374,Non-Flooded
47.3977692,8.5456374,Flooded
47.3977692,8.5456377,Non-Flooded
47.3977692,8.5456377,Non-Flooded
47.3977692,8.5456377,Non-Flooded
47.3977692,8.5456376,Non-Flooded
47.3977692,8.5456373,Non-Flooded
47.3977692,8.5456373,Non-Flooded
47.3977692,8.5456373,Non-Flooded
47.3977692,8.5456354,Non-Flooded
47.3977692,8.5456354,Non-Flooded
47.3977692,8.5456354,Non-Flooded
47.3977692,8.5456354,Non-Flooded
47.3977692,8.5456341,Flooded
47.3977692,8.5456341,Flooded
47.3977692,8.5456341,Non-Flooded
47.3977692,8.5456341,Non-Flooded
47.3977692,8.5456338,Non-Flooded
47.3977692,8.5456338,Non-Flooded
47.3977692,8.5456338,Flooded
47.3977692,8.5456338,Flooded
47.3977692,8.5456338,Flooded
47.3977692,8.545634,Flooded
47.3977692,8.545634,Non-Flooded
47.3977692,8.545634,Non-Flooded
47.3977692,8.545634,Non-Flooded
47.3977692,8.5456341,Flooded
47.3977692,8.5456341,Flooded
47.3977692,8.545634,Non-Flooded
47.3977692,8.545634,Non-Flooded
47.3977691,8.5456321,Non-Flooded
47.3977691,8.5456321,Non-Flooded
47.3977691,8.5456321,Non-Flooded
47.3977691,8.5456321,Non-Flooded
47.3977693,8.5456297,Non-Flooded
47.3977693,8.5456297,Flooded
47.3977692,8.5456287,Flooded
47.3977692,8.5456287,Flooded
47.3977692,8.5456287,Flooded
47.3977692,8.5456287,Flooded
47.3977692,8.5456278,Flooded
47.3977692,8.5456278,Flooded
47.3977692,8.5456278,Flooded
47.3977692,8.5456278,Flooded
47.3977692,8.5456281,Flooded
47.3977692,8.5456281,Flooded
47.3977692,8.5456281,Flooded
47.3977692,8.5456281,Flooded
47.3977692,8.5456286,Flooded
47.3977692,8.5456286,Flooded
47.3977692,8.5456286,Flooded
47.3977692,8.5456286,Flooded
47.3977692,8.5456286,Flooded
47.3977692,8.5456294,Flooded
47.3977692,8.5456294,Flooded
47.3977692,8.5456294,Non-Flooded
47.3977692,8.5456294,Flooded
47.3977692,8.5456294,Flooded
47.3977692,8.5456311,Flooded
47.3977692,8.5456311,Non-Flooded
47.3977692,8.5456311,Flooded
47.3977691,8.5456331,Flooded
47.3977691,8.5456331,Flooded
47.3977691,8.5456331,Non-Flooded
47.3977691,8.5456331,Non-Flooded
47.3977691,8.5456347,Non-Flooded
47.3977691,8.5456347,Non-Flooded
47.3977691,8.5456347,Non-Flooded
47.3977691,8.5456347,Non-Flooded
47.3977691,8.5456347,Non-Flooded
47.3977692,8.5456358,Non-Flooded
47.3977692,8.5456358,Non-Flooded
47.3977692,8.5456358,Non-Flooded
47.3977692,8.5456357,Non-Flooded
47.3977692,8.5456357,Non-Flooded
47.3977692,8.5456357,Non-Flooded
47.3977692,8.5456357,Non-Flooded
47.3977692,8.5456357,Non-Flooded
47.3977693,8.5456356,Non-Flooded
47.3977693,8.5456356,Non-Flooded
47.3977693,8.5456356,Non-Flooded
47.3977693,8.5456356,Non-Flooded
47.3977693,8.5456356,Non-Flooded
47.3977693,8.5456353,Non-Flooded
47.3977693,8.5456353,Non-Flooded
47.3977693,8.5456353,Non-Flooded
47.3977693,8.5456353,Non-Flooded
47.3977694,8.5456345,Non-Flooded
47.3977694,8.5456345,Non-Flooded
47.3977694,8.5456345,Non-Flooded
47.3977695,8.5456342,Non-Flooded
47.3977695,8.5456342,Non-Flooded
47.3977695,8.5456342,Non-Flooded
47.3977695,8.5456342,Non-Flooded
47.3977695,8.5456342,Non-Flooded
47.3977696,8.5456341,Non-Flooded
47.3977696,8.5456341,Non-Flooded
47.3977696,8.5456341,Non-Flooded
47.3977696,8.5456341,Non-Flooded
47.3977696,8.5456341,Non-Flooded
47.3977695,8.5456339,Non-Flooded
47.3977695,8.5456339,Non-Flooded
47.3977695,8.5456339,Flooded
47.3977695,8.5456339,Non-Flooded
47.3977695,8.5456339,Flooded
47.3977695,8.5456334,Flooded
47.3977695,8.5456334,Flooded
47.3977695,8.5456334,Flooded
47.3977695,8.5456334,Non-Flooded
47.3977695,8.5456334,Non-Flooded
47.3977695,8.5456327,Non-Flooded
47.3977695,8.5456327,Non-Flooded
47.3977695,8.5456327,Non-Flooded
47.3977695,8.5456327,Non-Flooded
47.3977695,8.5456327,Flooded
47.3977695,8.5456326,Non-Flooded
47.3977695,8.5456326,Non-Flooded
47.3977695,8.5456326,Flooded
47.3977695,8.5456326,Non-Flooded
47.3977694,8.5456324,Non-Flooded
47.3977694,8.5456324,Non-Flooded
47.3977694,8.5456324,Flooded
47.3977694,8.5456324,Flooded
47.3977694,8.5456318,Flooded
47.3977694,8.5456318,Flooded
47.3977694,8.5456318,Flooded
47.3977694,8.5456318,Flooded
47.3977694,8.5456318,Flooded
47.3977693,8.5456313,Flooded
47.3977693,8.5456313,Flooded
47.3977693,8.5456313,Flooded
47.3977693,8.5456313,Flooded
47.3977693,8.5456313,Flooded
47.3977693,8.5456304,Flooded
47.3977693,8.5456304,Flooded
47.3977693,8.5456304,Flooded
47.3977693,8.5456304,Flooded
47.3977693,8.5456304,Flooded
47.3977692,8.54563,Flooded
47.3977692,8.54563,Flooded
47.3977692,8.54563,Flooded
47.3977692,8.54563,Flooded
47.3977692,8.5456307,Flooded
47.3977692,8.5456307,Flooded
47.3977692,8.5456307,Flooded
47.3977692,8.5456307,Flooded
47.3977691,8.5456315,Flooded
47.3977691,8.5456315,Flooded
47.3977691,8.5456315,Flooded
47.3977691,8.5456315,Flooded
47.3977691,8.5456323,Flooded
47.3977691,8.5456323,Flooded
47.3977691,8.5456323,Flooded
47.3977691,8.5456324,Flooded
47.3977691,8.5456324,Flooded
47.3977691,8.5456324,Flooded
47.3977691,8.5456324,Flooded
47.3977691,8.5456324,Flooded
47.3977691,8.5456318,Flooded
47.3977691,8.5456318,Non-Flooded
47.3977691,8.5456318,Flooded
47.3977691,8.5456313,Flooded
47.3977691,8.5456313,Flooded
47.3977691,8.5456313,Flooded
47.3977692,8.5456313,Flooded
47.3977692,8.5456313,Flooded
47.3977692,8.5456313,Flooded
47.3977692,8.5456313,Flooded
47.3977692,8.5456313,Flooded
47.3977692,8.5456313,Non-Flooded
47.3977692,8.5456313,Non-Flooded
47.3977693,8.5456283,Non-Flooded
47.3977693,8.5456283,Non-Flooded
47.3977693,8.5456283,Non-Flooded
47.3977693,8.5456283,Non-Flooded
47.3977693,8.5456283,Non-Flooded
47.3977694,8.5456143,Non-Flooded
47.3977694,8.5456143,Non-Flooded
47.3977694,8.5456042,Non-Flooded
47.3977694,8.5456042,Flooded
47.3977695,8.545583,Flooded
47.3977695,8.545583,Flooded
47.3977695,8.545583,Flooded
47.3977695,8.545583,Flooded
47.3977695,8.545583,Flooded
47.3977695,8.5455627,Flooded
47.3977695,8.5455627,Flooded
47.3977695,8.5455627,Flooded
47.3977695,8.5455627,Flooded
47.3977694,8.5455463,Flooded
47.3977694,8.5455463,Flooded
47.3977694,8.5455399,Flooded
47.3977694,8.5455399,Non-Flooded
47.3977694,8.5455399,Non-Flooded
47.3977694,8.5455399,Non-Flooded
47.3977693,8.5455309,Non-Flooded
47.3977693,8.5455309,Non-Flooded
47.3977693,8.5455309,Non-Flooded
47.3977693,8.5455309,Non-Flooded
47.3977693,8.5455309,Non-Flooded
47.3977693,8.5455309,Non-Flooded
47.3977693,8.5455265,Non-Flooded
47.3977693,8.5455265,Non-Flooded
47.3977693,8.5455265,Non-Flooded
47.3977693,8.5455265,Non-Flooded
47.3977694,8.5455255,Non-Flooded
47.3977694,8.5455255,Non-Flooded
47.3977694,8.5455255,Flooded
47.3977694,8.5455255,Flooded
47.3977694,8.5455268,Flooded
47.3977694,8.5455268,Flooded
47.3977694,8.5455268,Flooded
47.3977694,8.5455268,Flooded
47.3977694,8.5455268,Flooded
47.3977695,8.545529,Flooded
47.3977695,8.545529,Flooded
47.3977695,8.545529,Flooded
47.3977695,8.545529,Flooded
47.3977695,8.545529,Flooded
47.3977695,8.5455313,Flooded
47.3977695,8.5455313,Flooded
47.3977695,8.5455313,Flooded
47.3977695,8.5455313,Flooded
47.3977695,8.5455313,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455333,Flooded
47.3977695,8.5455346,Flooded
47.3977695,8.5455346,Flooded
47.3977695,8.5455346,Flooded
47.3977695,8.5455346,Flooded
47.3977695,8.5455351,Flooded
47.3977695,8.5455351,Flooded
47.3977695,8.5455351,Flooded
47.3977695,8.5455351,Flooded
47.3977695,8.5455349,Flooded
47.3977695,8.5455349,Flooded
47.3977695,8.5455349,Flooded
47.3977695,8.5455349,Flooded
47.3977695,8.5455349,Flooded
47.3977695,8.5455343,Flooded
47.3977695,8.5455343,Flooded
47.3977695,8.5455343,Flooded
47.3977695,8.5455343,Flooded
47.3977695,8.5455343,Flooded
47.3977695,8.5455335,Flooded
47.3977695,8.5455335,Flooded
47.3977695,8.5455335,Flooded
47.3977695,8.5455335,Flooded
47.3977695,8.5455335,Flooded
47.3977695,8.5455327,Flooded
47.3977695,8.5455327,Flooded
47.3977695,8.5455327,Flooded
47.3977695,8.5455327,Flooded
47.3977695,8.5455327,Flooded
47.3977695,8.5455318,Flooded
47.3977695,8.5455318,Flooded
47.3977695,8.5455318,Flooded
47.3977695,8.5455318,Flooded
47.3977695,8.5455318,Flooded
47.3977694,8.545531,Flooded
47.3977694,8.545531,Flooded
47.3977694,8.545531,Flooded
47.3977694,8.545531,Flooded
47.3977693,8.5455305,Flooded
47.3977693,8.5455305,Flooded
47.3977693,8.5455305,Flooded
47.3977693,8.5455305,Flooded
47.3977693,8.5455305,Flooded
47.3977692,8.5455301,Flooded
47.3977692,8.5455301,Flooded
47.3977692,8.5455301,Flooded
47.3977692,8.5455301,Flooded
47.3977691,8.5455298,Flooded
47.3977691,8.5455298,Flooded
47.3977691,8.5455298,Flooded
47.3977691,8.5455298,Flooded
47.3977691,8.5455298,Flooded
47.397769,8.5455297,Flooded
47.397769,8.5455297,Flooded
47.397769,8.5455297,Flooded
47.397769,8.5455297,Flooded
47.397769,8.5455297,Flooded
47.3977689,8.5455295,Flooded
47.3977689,8.5455295,Flooded
47.3977689,8.5455295,Flooded
47.3977689,8.5455295,Flooded
47.3977689,8.5455295,Flooded
47.3977689,8.5455295,Flooded
47.3977688,8.5455296,Flooded
47.3977688,8.5455296,Flooded
47.3977688,8.5455296,Flooded
47.3977688,8.5455296,Flooded
47.3977688,8.5455296,Flooded
47.3977688,8.5455296,Flooded
47.3977687,8.5455294,Flooded
47.3977687,8.5455294,Flooded
47.3977687,8.5455294,Flooded
47.3977687,8.5455294,Flooded
47.3977686,8.5455292,Flooded
47.3977686,8.5455292,Flooded
47.3977686,8.5455292,Flooded
47.3977686,8.5455292,Flooded
47.3977686,8.5455292,Flooded
47.3977685,8.5455291,Flooded
47.3977685,8.5455291,Flooded
47.3977685,8.5455291,Flooded
47.3977685,8.5455291,Flooded
47.3977685,8.5455291,Flooded
47.3977685,8.545529,Flooded
47.3977685,8.545529,Flooded
47.3977685,8.545529,Flooded
47.3977685,8.545529,Flooded
47.3977685,8.545529,Flooded
47.3977685,8.5455289,Flooded
47.3977685,8.5455289,Flooded
47.3977685,8.5455289,Flooded
47.3977685,8.5455289,Flooded
47.3977685,8.5455289,Flooded
47.3977685,8.5455289,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455287,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977685,8.5455285,Flooded
47.3977686,8.5455285,Flooded
47.3977686,8.5455285,Flooded
47.3977686,8.5455285,Flooded
47.3977686,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455286,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455285,Flooded
47.3977687,8.5455284,Flooded
47.3977687,8.5455284,Flooded
47.3977687,8.5455284,Flooded
47.3977687,8.5455284,Flooded
47.3977687,8.5455284,Flooded
47.3977687,8.5455284,Flooded
47.3977687,8.5455283,Flooded
47.3977687,8.5455283,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977687,8.5455282,Flooded
47.3977688,8.5455282,Flooded
47.3977688,8.5455282,Flooded
47.3977688,8.5455282,Flooded
47.3977688,8.5455282,Flooded
47.3977689,8.545528,Flooded
47.3977689,8.545528,Flooded
47.3977689,8.545528,Flooded
47.3977689,8.545528,Flooded
47.3977689,8.545528,Flooded
47.3977689,8.5455278,Flooded
47.3977689,8.5455278,Flooded
47.3977689,8.5455278,Flooded
47.3977689,8.5455278,Flooded
47.3977689,8.5455278,Flooded
47.3977689,8.5455276,Flooded
47.3977689,8.5455276,Flooded
47.3977689,8.5455276,Flooded
47.3977689,8.5455276,Flooded
47.3977689,8.5455276,Flooded
47.397769,8.5455275,Flooded
47.397769,8.5455275,Flooded
47.397769,8.5455275,Flooded
47.397769,8.5455275,Flooded
47.397769,8.5455275,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.5455273,Flooded
47.397769,8.545527,Flooded
47.397769,8.545527,Flooded
47.397769,8.545527,Flooded
47.397769,8.545527,Flooded
47.3977689,8.545527,Flooded
47.3977689,8.545527,Flooded
47.3977689,8.545527,Flooded
47.3977689,8.545527,Flooded
47.3977689,8.545527,Flooded
47.3977688,8.5455269,Flooded
47.3977688,8.5455269,Flooded
47.3977688,8.5455269,Flooded
47.3977688,8.5455269,Flooded
47.3977688,8.5455269,Flooded
47.3977688,8.5455269,Flooded
47.3977688,8.5455269,Flooded
47.3977687,8.5455268,Flooded
47.3977687,8.5455268,Flooded
47.3977687,8.5455268,Flooded
47.3977687,8.5455268,Flooded
47.3977687,8.5455268,Flooded
47.3977686,8.5455267,Flooded
47.3977686,8.5455267,Flooded
47.3977686,8.5455267,Flooded
47.3977686,8.5455267,Flooded
47.3977685,8.5455266,Flooded
47.3977685,8.5455266,Flooded
47.3977685,8.5455266,Flooded
47.3977685,8.5455266,Flooded
47.3977685,8.5455266,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455265,Flooded
47.3977684,8.5455266,Flooded
47.3977684,8.5455266,Flooded
47.3977684,8.5455266,Flooded
47.3977684,8.5455266,Flooded
47.3977685,8.5455267,Flooded
47.3977685,8.5455267,Flooded
47.3977685,8.5455267,Flooded
47.3977685,8.5455267,Flooded
47.3977685,8.5455268,Flooded
47.3977685,8.5455268,Flooded
47.3977685,8.5455268,Flooded
47.3977685,8.5455268,Flooded
47.3977685,8.5455268,Flooded
47.3977685,8.545527,Flooded
47.3977685,8.545527,Flooded
47.3977685,8.545527,Flooded
47.3977685,8.545527,Flooded
47.3977685,8.545527,Flooded
47.3977685,8.545527,Flooded
47.3977685,8.5455272,Flooded
47.3977685,8.5455272,Flooded
47.3977685,8.5455272,Flooded
47.3977685,8.5455272,Flooded
47.3977685,8.5455274,Flooded
47.3977685,8.5455274,Flooded
47.3977685,8.5455274,Flooded
47.3977685,8.5455274,Flooded
47.3977686,8.5455275,Flooded
47.3977686,8.5455275,Flooded
47.3977686,8.5455275,Flooded
47.3977686,8.5455275,Flooded
47.3977686,8.5455275,Flooded
47.3977685,8.5455277,Flooded
47.3977685,8.5455277,Flooded
47.3977685,8.5455277,Flooded
47.3977685,8.5455277,Flooded
47.3977685,8.5455277,Flooded
47.3977686,8.5455278,Flooded
47.3977686,8.5455278,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.5455279,Flooded
47.3977685,8.545528,Flooded
47.3977685,8.545528,Flooded
47.3977685,8.545528,Flooded
47.3977685,8.545528,Flooded
47.3977684,8.5455281,Flooded
47.3977684,8.5455281,Flooded
47.3977684,8.5455281,Flooded
47.3977684,8.5455281,Flooded
47.3977684,8.5455281,Flooded
47.3977684,8.5455281,Flooded
47.3977684,8.5455281,Flooded
47.3977683,8.5455279,Flooded
47.3977683,8.5455279,Flooded
47.3977683,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977682,8.5455279,Flooded
47.3977681,8.5455279,Flooded
47.3977681,8.5455279,Flooded
47.3977681,8.5455279,Flooded
47.3977681,8.5455279,Flooded
47.3977681,8.5455279,Flooded
47.397768,8.545528,Flooded
47.397768,8.545528,Flooded
47.397768,8.545528,Flooded
47.397768,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.5455279,Flooded
47.3977679,8.5455279,Flooded
47.3977679,8.5455279,Flooded
47.3977679,8.5455279,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977679,8.545528,Flooded
47.3977678,8.5455279,Flooded
47.3977678,8.5455279,Flooded
47.3977678,8.5455279,Flooded
47.3977679,8.5455277,Flooded
47.3977679,8.5455277,Flooded
47.3977679,8.5455277,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455276,Flooded
47.3977679,8.5455275,Flooded
47.3977679,8.5455275,Flooded
47.3977679,8.5455275,Flooded
47.3977679,8.5455275,Flooded
47.3977679,8.5455275,Flooded
47.3977679,8.5455275,Flooded
47.3977679,8.5455278,Flooded
47.3977679,8.5455278,Flooded
47.3977679,8.5455278,Non-Flooded
47.3977679,8.5455278,Non-Flooded
47.3977679,8.5455278,Non-Flooded
47.3977673,8.5455325,Flooded
47.3977673,8.5455325,Non-Flooded
47.3977673,8.5455325,Non-Flooded
47.3977673,8.5455325,Non-Flooded
47.3977673,8.5455325,Non-Flooded
47.3977663,8.545544,Non-Flooded
47.3977663,8.545544,Non-Flooded
47.3977663,8.545544,Non-Flooded
47.3977663,8.545544,Non-Flooded
47.3977663,8.545544,Non-Flooded
47.3977649,8.5455605,Non-Flooded
47.3977649,8.5455605,Flooded
47.3977649,8.5455605,Flooded
47.3977635,8.5455776,Flooded
47.3977635,8.5455776,Flooded
47.3977635,8.5455776,Flooded
47.3977635,8.5455776,Flooded
47.3977623,8.5455927,Flooded
47.3977623,8.5455927,Flooded
47.3977623,8.5455927,Flooded
47.3977623,8.5455927,Flooded
47.3977623,8.5455927,Flooded
47.3977612,8.5456051,Flooded
47.3977612,8.5456051,Flooded
47.3977612,8.5456051,Flooded
47.3977612,8.5456051,Flooded
47.3977612,8.5456051,Flooded
47.3977604,8.5456139,Flooded
47.3977604,8.5456139,Flooded
47.3977604,8.5456139,Flooded
47.3977604,8.5456139,Flooded
47.3977604,8.5456139,Flooded
47.3977599,8.5456184,Flooded
47.3977599,8.5456184,Flooded
47.3977599,8.5456184,Flooded
47.3977599,8.5456184,Flooded
47.3977599,8.5456184,Flooded
47.3977599,8.5456184,Flooded
47.3977595,8.5456202,Flooded
47.3977595,8.5456202,Flooded
47.3977595,8.5456202,Flooded
47.3977595,8.5456202,Flooded
47.3977594,8.5456203,Flooded
47.3977594,8.5456203,Flooded
47.3977594,8.5456203,Flooded
47.3977594,8.5456203,Flooded
47.3977594,8.5456203,Flooded
47.3977594,8.5456195,Flooded
47.3977594,8.5456195,Flooded
47.3977594,8.5456186,Flooded
47.3977594,8.5456186,Flooded
47.3977594,8.5456186,Flooded
47.3977594,8.5456186,Flooded
47.3977594,8.5456186,Flooded
47.3977595,8.5456169,Flooded
47.3977595,8.5456169,Flooded
47.3977595,8.5456169,Flooded
47.3977595,8.5456169,Flooded
47.3977595,8.5456169,Flooded
47.3977596,8.5456155,Flooded
47.3977596,8.5456155,Flooded
47.3977596,8.5456155,Flooded
47.3977596,8.5456155,Flooded
47.3977596,8.5456155,Flooded
47.3977596,8.5456155,Flooded
47.3977598,8.5456136,Flooded
47.3977598,8.5456136,Flooded
47.3977598,8.5456136,Flooded
47.3977598,8.5456136,Flooded
47.3977598,8.5456136,Flooded
47.39776,8.5456121,Flooded
47.39776,8.5456121,Flooded
47.39776,8.5456121,Flooded
47.39776,8.5456121,Flooded
47.3977602,8.5456104,Flooded
47.3977602,8.5456104,Flooded
47.3977603,8.5456099,Flooded
47.3977603,8.5456099,Flooded
47.3977603,8.5456099,Flooded
47.3977603,8.5456099,Flooded
47.3977603,8.5456097,Flooded
47.3977603,8.5456097,Flooded
47.3977603,8.5456097,Flooded
47.3977603,8.5456097,Flooded
47.3977602,8.5456112,Flooded
47.3977602,8.5456112,Flooded
47.3977602,8.5456112,Flooded
47.3977602,8.5456112,Flooded
47.3977602,8.5456112,Flooded
47.3977601,8.5456129,Flooded
47.3977601,8.5456129,Flooded
47.3977601,8.5456129,Flooded
47.3977601,8.5456129,Flooded
47.3977601,8.5456129,Flooded
47.3977601,8.5456129,Flooded
47.39776,8.5456145,Flooded
47.39776,8.5456145,Flooded
47.39776,8.5456145,Flooded
47.39776,8.5456145,Flooded
47.39776,8.5456145,Flooded
47.3977599,8.5456151,Flooded
47.3977599,8.5456151,Flooded
47.3977599,8.5456151,Flooded
47.3977599,8.5456151,Flooded
47.3977599,8.5456151,Flooded
47.3977598,8.5456149,Flooded
47.3977598,8.5456149,Flooded
47.3977598,8.5456149,Flooded
47.3977598,8.5456149,Flooded
47.3977598,8.5456148,Flooded
47.3977598,8.5456148,Flooded
47.3977598,8.5456148,Flooded
47.3977598,8.5456148,Flooded
47.3977598,8.5456147,Flooded
47.3977598,8.5456147,Flooded
47.3977598,8.5456147,Flooded
47.3977598,8.5456147,Flooded
47.3977598,8.5456147,Flooded
47.3977598,8.5456146,Flooded
47.3977598,8.5456146,Flooded
47.3977598,8.5456145,Flooded
47.3977598,8.5456145,Flooded
47.3977598,8.5456145,Flooded
47.3977598,8.5456145,Flooded
47.3977598,8.5456145,Flooded
47.39776,8.5456144,Flooded
47.39776,8.5456144,Flooded
47.39776,8.5456144,Flooded
47.39776,8.5456144,Flooded
47.39776,8.5456143,Flooded
47.39776,8.5456143,Flooded
47.39776,8.5456143,Flooded
47.39776,8.5456143,Flooded
47.39776,8.5456143,Flooded
47.39776,8.5456143,Flooded
47.3977601,8.5456146,Flooded
47.3977601,8.5456146,Flooded
47.3977601,8.5456146,Flooded
47.3977601,8.5456146,Flooded
47.3977601,8.5456145,Flooded
47.3977601,8.5456145,Flooded
47.3977601,8.5456145,Flooded
47.3977601,8.5456145,Flooded
47.3977601,8.5456144,Flooded
47.3977601,8.5456144,Flooded
47.3977601,8.5456144,Flooded
47.3977601,8.5456144,Flooded
47.3977601,8.5456144,Flooded
47.3977602,8.545614,Flooded
47.3977602,8.545614,Flooded
47.3977602,8.545614,Flooded
47.3977602,8.545614,Flooded
47.3977602,8.545614,Flooded
47.3977602,8.545614,Flooded
47.3977602,8.5456141,Flooded
47.3977602,8.5456141,Flooded
47.3977602,8.5456141,Flooded
47.3977602,8.5456141,Flooded
47.3977602,8.5456141,Flooded
47.3977601,8.5456147,Flooded
47.3977601,8.5456147,Flooded
47.3977601,8.5456147,Flooded
47.3977601,8.5456147,Flooded
47.3977601,8.5456147,Flooded
47.3977601,8.5456148,Flooded
47.3977601,8.5456148,Flooded
47.3977601,8.5456148,Flooded
47.3977601,8.5456148,Flooded
47.3977601,8.5456148,Flooded
47.39776,8.5456159,Flooded
47.39776,8.5456159,Flooded
47.39776,8.5456159,Flooded
47.3977599,8.5456162,Flooded
47.3977599,8.5456162,Flooded
47.3977599,8.5456162,Flooded
47.3977599,8.5456162,Flooded
47.3977599,8.5456162,Flooded
47.3977599,8.5456156,Flooded
47.3977599,8.5456156,Flooded
47.3977599,8.5456156,Flooded
47.3977599,8.5456156,Flooded
47.3977599,8.5456156,Flooded
47.3977598,8.5456158,Flooded
47.3977598,8.5456158,Flooded
47.3977598,8.5456158,Flooded
47.3977598,8.5456158,Flooded
47.3977598,8.5456158,Flooded
47.3977598,8.5456158,Flooded
47.3977597,8.5456165,Flooded
47.3977597,8.5456165,Flooded
47.3977597,8.5456165,Flooded
47.3977597,8.5456165,Flooded
47.3977597,8.5456165,Flooded
47.3977596,8.545617,Flooded
47.3977596,8.545617,Flooded
47.3977596,8.545617,Flooded
47.3977596,8.545617,Flooded
47.3977596,8.545617,Flooded
